date,note_id,key,title,published_at,created_at,updated_at,age_days,read_count,like_count,comment_count
2026-02-27,127100035,n348ed9904976,名刺の「箱」で展示会に挑んだ後輩：令和の新人、謎の節約術 #51,2025-09-24T06:21:19.000+09:00,2025-09-23T07:14:39.000+09:00,,156,42,10,0
2026-02-27,125383051,n8859539783be,北向きの給湯器は“日陰者”のヒーローだった！？～故障の原因は、まさかの「愛」の欠如？～ #37,2025-09-11T08:01:29.000+09:00,2025-09-09T14:38:58.000+09:00,,169,41,2,0
2026-02-27,126465384,nc29de171f59d,朝ごはんと日光浴のゴールデンコンビ──時間栄養学の視点から #44,2025-09-18T08:23:47.000+09:00,2025-09-18T00:14:16.000+09:00,,162,41,4,0
2026-02-27,101153895,n911d43f9e3fa,制作物　仮想通貨の価格取得　#9,2024-12-30T12:15:08.000+09:00,2024-12-30T12:06:28.000+09:00,,424,40,1,0
2026-02-27,125201435,ncf485b303b59,使い方で、製品寿命が変わる？！ #30,2025-09-08T06:19:47.000+09:00,2025-09-08T05:43:33.000+09:00,,172,39,2,0
2026-02-27,126312149,nf26bbd40f67d,辞書奴隷からAI宇宙旅行へ──論文翻訳の進化史 #43,2025-09-17T06:34:01.000+09:00,2025-09-16T20:13:37.000+09:00,,163,37,4,0
2026-02-27,126225966,n59fdf2b8f4ae,良かれと思って水をかけたら逆効果！？──太陽電池パネルの寿命を縮める“意外な習慣” #47,2025-09-20T06:15:47.000+09:00,2025-09-16T06:22:00.000+09:00,,160,34,2,0
2026-02-27,120250464,nd3bf83ee8270,光を浴びるだけで整う〜朝の自然光と“体内リズム”の科学〜 #22,2025-09-05T13:34:45.000+09:00,2025-07-25T20:36:51.000+09:00,,175,33,2,0
2026-02-27,126462149,nbca407b2fd33,生成AIは“知財担当の恋人”になれるか？ 特許文献を日本語に戻す読み解きガイド #49,2025-09-22T06:17:41.000+09:00,2025-09-17T23:35:45.000+09:00,,158,33,2,0
2026-02-27,125330719,n26322a0b20c1,太陽に焼かれて死ぬ！？あなたの知らないタイヤ寿命の秘密 #38,2025-09-12T07:19:35.000+09:00,2025-09-09T05:31:27.000+09:00,,168,31,2,0
2026-02-27,125523512,n8324b0d3c243,日光浴の知識が、社内を“小麦色”にした件― 知識の副作用は、笑えるトラブルだった #36,2025-09-10T18:00:06.000+09:00,2025-09-10T16:24:51.000+09:00,,170,31,4,0
2026-02-27,126541099,ne0aee52dc40a,ワンショット型 vs 対話型──AIの使い方を整理してみた #46,2025-09-19T05:49:58.000+09:00,2025-09-18T16:40:53.000+09:00,,161,31,2,0
2026-02-27,125642785,n5557170c31bb,会議あるある：現状維持バリアマン攻略法 #42,2025-09-16T06:23:43.000+09:00,2025-09-11T15:18:34.000+09:00,,164,29,2,0
2026-02-27,120257477,n6f95c764bc62,「量産って……値下げ交渉じゃないのかよッ！？」 #25,2025-09-06T12:31:34.000+09:00,2025-07-25T21:57:19.000+09:00,,174,28,2,0
2026-02-27,90875349,nbb8ac2f5091d,PythonでExcel集計を自動化する3手順 #6,2024-07-28T18:38:39.000+09:00,2024-07-28T18:30:42.000+09:00,,579,27,1,0
2026-02-27,26180713,nf92bd63e6f7f,自作PC#2,2021-01-17T06:34:09.000+09:00,2021-01-17T06:05:23.000+09:00,,1867,26,1,0
2026-02-27,27478147,nbf6e73da049d,メモ,2021-02-11T16:53:35.000+09:00,2021-02-11T16:52:40.000+09:00,,1842,15,0,0
2026-02-27,26181098,n22a0a83f48b5,スターバックス記事#1,2021-01-17T06:38:39.000+09:00,2021-01-17T06:34:46.000+09:00,,1867,13,0,0
2026-02-27,27303191,n2353e402ffd8,みんなが貪欲になっているときこそ恐怖心を抱き、みんなが恐怖心を抱いているとき…,2021-02-08T07:47:42.000+09:00,2021-02-08T07:47:42.000+09:00,,1845,12,0,0
2026-02-27,22065030,n6eea01852f1c,はたらくこと,2020-10-12T08:12:22.000+09:00,2020-10-12T08:09:41.000+09:00,,1964,7,0,0
2026-02-27,26922833,na9944abbbdb7,気になるレシピ#1,2021-01-31T21:32:33.000+09:00,2021-01-31T21:31:39.000+09:00,,1853,6,0,0
2026-02-27,23442058,n552525215162,This is US,2020-11-15T08:55:56.000+09:00,2020-11-15T08:55:29.000+09:00,,1930,2,0,0
2026-02-28,129966961,n3df2abbd3e90,ChatGPT、ついに“制限解除”──AIが笑って返す時代の幕開け！？ #80,2025-10-15T11:50:45.000+09:00,2025-10-15T11:17:09.000+09:00,,136,1347,16,0
2026-02-28,130175159,nc26003dfcebd,爆速投資ハック！Excel地獄から5分で脱出！― yfinance＋Google Colab＋Plotlyで「取る→見える」を一撃！ ― #86,2025-10-21T06:17:43.000+09:00,2025-10-16T22:54:49.000+09:00,,130,1149,28,0
2026-02-28,134027660,nd946a5f905a2,KITAcoreのAI×思考ログへようこそ — プロンプト設計、アート、そして人生のログプレイ #116,2025-11-13T16:20:07.000+09:00,2025-11-13T10:40:28.000+09:00,,107,957,357,24
2026-02-28,145014796,n1ab80047f8f8,デザインマネージャーの「資料生成術」をエンジニアがハックしたら、とてつもない資産に見えた話 #244,2026-02-03T06:04:16.000+09:00,2026-02-02T09:25:43.000+09:00,,25,838,78,16
2026-02-28,137949665,nc6a83f270ae6,【無料公開】Nano Banana Pro キャラクターシート生成プロンプト集 #167,2025-12-13T19:46:37.000+09:00,2025-12-13T16:22:07.000+09:00,,77,830,47,5
2026-02-28,120127617,n07d869d6422e,アレニウスモデルについてまとめてみる｜故障モードと活性化エネルギーの読み解き方 #15,2025-07-25T20:15:56.000+09:00,2025-07-24T16:40:15.000+09:00,,218,735,1,0
2026-02-28,128281481,n12201dd9b5ff,【NanoBanana 構造化設計】画像生成を「運」から「論理」へ変える、メタプロンプト・エンジンの全貌 #129,2025-11-21T05:53:12.000+09:00,2025-10-02T10:01:40.000+09:00,,99,709,56,0
2026-02-28,137729246,n825cd2765f6a,FUJI式YAMLに触発されて作った「インフォグラフィック設計プロンプト」 #164,2025-12-11T21:24:24.000+09:00,2025-12-11T20:57:54.000+09:00,,79,648,37,0
2026-02-28,145458774,nd200c8676064,note記事の寿命はわずか5日間？ワイが自分のデータで暴いた『死の谷』の正体 #249,2026-02-07T06:17:04.000+09:00,2026-02-05T08:34:53.000+09:00,,21,606,112,25
2026-02-28,146935245,ndcf74df8e26d,【AIアート/イラスト】7th OASOBI企画 ＃266,2026-02-20T05:46:28.000+09:00,2026-02-15T09:33:24.000+09:00,,8,578,69,54
2026-02-28,134011994,ne05471c0675e,GPT-5.1、正直どう変わった？まとめてみた話 #115,2025-11-13T08:19:38.000+09:00,2025-11-13T08:12:22.000+09:00,,107,522,25,0
2026-02-28,143371579,n47e9f83d5be4,【検証】ワイがAIをどう扱ってきたか、画像にしたら“人格”が割れた #225,2026-01-21T22:32:30.000+09:00,2026-01-21T22:03:57.000+09:00,,38,504,49,22
2026-02-28,143130349,n5c5913089d08,【プロンプト付き】文字にキャラを埋め込む #223,2026-01-20T10:52:26.000+09:00,2026-01-20T09:13:55.000+09:00,,39,496,29,7
2026-02-28,146280748,n9f271d5f24b1,Note運営｜ビュー数とスキで見る“成長の品質”｜毎日ログの4象限 #262,2026-02-17T05:35:44.000+09:00,2026-02-10T21:15:56.000+09:00,,11,496,86,18
2026-02-28,135502155,n53ddb87df48b,コピペでイチコロ。「アップスケールなめててごめん」イラストを実写化するプロンプト全公開  #136,2025-11-26T05:54:28.000+09:00,2025-11-24T19:28:15.000+09:00,,94,492,17,2
2026-02-28,146528233,n0f919ece03f2,【自己紹介】データ×生成AIで遊ぶログプレイヤー｜note運営｜プロンプト設計｜はじめてのnote｜自己紹介 #260,2026-02-15T06:27:08.000+09:00,2026-02-12T14:02:04.000+09:00,,13,491,82,17
2026-02-28,147815167,nfe531191f233,「ハッシュタグ」はデータで選べ。フォロワー外に届けるための“新・タグ設計術” #269,2026-02-22T08:03:01.000+09:00,2026-02-21T10:10:20.000+09:00,,6,489,73,18
2026-02-28,146145930,n000adbea1df9,【検証】noteのView数が伸びる仕組みを、数式なしで整理してみた：Re #255,2026-02-11T06:20:37.000+09:00,2026-02-09T22:22:15.000+09:00,,17,485,73,23
2026-02-28,129191772,n198e113d8fa9,集中力・成績は「光」で決まる！体内時計と前頭前野を鍛える外遊びの真実 ―外遊びと学力の意外すぎる関係 #81,2025-10-16T07:01:48.000+09:00,2025-10-09T12:52:03.000+09:00,,135,484,10,2
2026-02-28,146039467,nfa2d9f69716e,【検証】noteのView数が伸びる仕組みを、数式で「構造化」してみた結果 #253,2026-02-09T10:11:10.000+09:00,2026-02-09T08:16:13.000+09:00,,19,484,52,14
2026-02-28,148090945,nae95b4013622,AIアート｜コラボ｜覗いたら終わる。マーコ展示録（火野枝馬子） #272,2026-02-24T08:22:16.000+09:00,2026-02-23T06:03:22.000+09:00,,4,483,58,22
2026-02-28,143599996,n8e365e887d5f,【Gem公開】プロフィールと記事からAIは、ポートレートをつくれるのか。 #229,2026-01-24T06:11:56.000+09:00,2026-01-23T15:27:50.000+09:00,,35,477,48,22
2026-02-28,136386222,n1d8c09ab19fe,【AIアート/イラスト】二重露光って、ズルい #203,2026-01-07T05:36:20.000+09:00,2025-12-01T17:01:58.000+09:00,,52,472,57,18
2026-02-28,146399326,n236b3352fde3,noteが“推したい記事”を公開情報から逆算してみた #259,2026-02-14T06:28:33.000+09:00,2026-02-11T16:50:53.000+09:00,,14,471,86,31
2026-02-28,147232372,n9d3ab3287016,企業アカのnote、正直“教科書”になるんちゃうん？｜キリン公式の設計図を解剖してみた #265,2026-02-19T06:31:05.000+09:00,2026-02-17T09:02:33.000+09:00,,9,461,55,20
2026-02-28,147271126,n431998ad8a2f,AIを「予約」する時代が来た！？GeminiのScheduled Actions攻略 #263,2026-02-18T05:34:02.000+09:00,2026-02-17T14:21:08.000+09:00,,10,445,72,15
2026-02-28,146203479,nfab047768b25,続・note記事には「消費期限」がある（気がする）。経過日数ごとの“日次ビュー減衰”を箱ひげ図で可視化する手法 #256,2026-02-12T05:06:58.000+09:00,2026-02-10T11:03:34.000+09:00,,16,441,85,17
2026-02-28,132812328,n8af759621330,【探すの面倒くさすぎ】Midjourney V7パラメータ、わかる分だけ全部ここに置いとく“自分用メモ”  #121,2025-11-16T17:51:29.000+09:00,2025-11-04T07:52:43.000+09:00,,104,440,58,4
2026-02-28,146961886,n05348e338123,OASOBI第7回|参加表明|文字の中にみんなを住まわせた|OとIは敵｜2/20公開 #261,2026-02-16T05:43:11.000+09:00,2026-02-15T12:50:31.000+09:00,,12,439,59,32
2026-02-28,142330822,n36f50a94ca4a,【AIアート】青に対する想い？ワイはどす黒くなった・・。#213,2026-01-15T08:01:08.000+09:00,2026-01-14T21:02:53.000+09:00,,44,438,53,14
2026-02-28,130369119,na3b1cce5678c,「Excel卒業！Pythonでデータ分析の冒険を始めよう」〜初心者向けマガジン紹介 #84,2025-10-19T06:38:11.000+09:00,2025-10-18T14:31:40.000+09:00,,132,429,64,4
2026-02-28,129330955,n8ff40bd1f6e2,AIの“ファッションごっこ”が予想外に深かった！？ #76,2025-10-13T07:11:30.000+09:00,2025-10-10T14:25:39.000+09:00,,138,426,30,4
2026-02-28,139901135,nf672e28ce323,プロンプトは“センス”やない。「配合ゲー」として攻略せよ。（前編：捕獲→育成） #195,2026-01-02T08:37:50.000+09:00,2025-12-28T21:20:53.000+09:00,,57,426,63,10
2026-02-28,145311397,n3ab972786aa0,Note非公式APIでできることを整理してみた #248,2026-02-06T06:08:41.000+09:00,2026-02-04T08:56:42.000+09:00,,22,425,63,16
2026-02-28,141221961,nb392a506a3e1,【コピペ可】ダブルエクスポージャーの作り方：混ぜない、重ねる #204,2026-01-08T05:40:47.000+09:00,2026-01-07T08:43:35.000+09:00,,51,422,27,8
2026-02-28,147126240,nb22642a2ee59,【簡易版】Platformは、なぜ推しのアルゴリズムを公開したのか。 #267,2026-02-21T06:17:13.000+09:00,2026-02-16T14:45:38.000+09:00,,7,422,46,16
2026-02-28,134878750,n49027cde285d,AIに絵を描かせる方法は、プロンプトじゃなく“対話”でやる。 #216,2026-01-17T05:51:25.000+09:00,2025-11-19T18:55:08.000+09:00,,42,417,71,19
2026-02-28,129816478,n5148d2263bc4,【告白】Python使いなのに「Jupyter Lab」から抜け出せない私。〜pyファイルに裏切られた日々〜 #79,2025-10-15T06:57:19.000+09:00,2025-10-14T08:21:37.000+09:00,,136,416,2,0
2026-02-28,143368991,n72bd2476f5d0,【AIアート/イラスト】動物AIアートがむずいので、生物を「護符」にして突破した。 #254,2026-02-10T06:09:22.000+09:00,2026-01-21T21:47:04.000+09:00,,18,414,87,24
2026-02-28,139434628,ncc237b121648,プロンプトは「TEXT / YAML / JSON」どれがええねん。 #200,2026-01-05T06:01:58.000+09:00,2025-12-25T05:15:46.000+09:00,,54,409,52,6
2026-02-28,147102780,n5f991f7606e9,【詳細版】Platformは、なぜ推しのアルゴリズムを公開したのか。 #268,2026-02-21T16:00:02.000+09:00,2026-02-16T11:35:58.000+09:00,,7,408,15,2
2026-02-28,142923712,nd23133bef885,【AIアート】AIは“美術館っぽいアート”に寄せられるのか？ #226,2026-01-22T05:43:49.000+09:00,2026-01-18T21:37:56.000+09:00,,37,405,53,18
2026-02-28,129866405,neb9f4e6e71c0,「え、なんで動かんの？」から始まるPlotlyの旅 ― 可視化を“対話”に変えるまで #82,2025-10-17T06:20:45.000+09:00,2025-10-14T16:08:29.000+09:00,,134,404,6,0
2026-02-28,145770354,ndb86a66932ee,全記事PV/スキ/コメント＋投稿日を吸い上げてスプシに保存する方法（Colab運用ログ） #250,2026-02-07T22:42:23.000+09:00,2026-02-07T12:16:34.000+09:00,,21,404,11,0
2026-02-28,144308380,na26fb55ec4a4,政党ラスボス図鑑：AI視点で見る“争点の輪郭” #237,2026-01-28T21:39:44.000+09:00,2026-01-28T13:59:30.000+09:00,,31,401,45,18
2026-02-28,120103532,n066fb6464129,「手書き・Excel管理はもう不要！」Google Colabで実現する究極の配当金自動管理ダッシュボード【Python】 #14,2025-07-24T13:11:38.000+09:00,2025-07-24T12:14:36.000+09:00,,219,395,3,0
2026-02-28,142564975,nfb6b2d84dfc9,【保存版】呪文を卒業し、知能を設計せよ。KITAcore流「プロンプトエンジニアリング」カリキュラム #242,2026-02-01T09:10:28.000+09:00,2026-01-16T14:10:12.000+09:00,,27,394,47,4
2026-02-28,138506414,n214601fceec8,自己紹介を1枚図解にする「YAMLプロンプト」入門｜Gemini×画像生成AIで5分完成 #174,2025-12-18T06:21:34.000+09:00,2025-12-17T20:45:08.000+09:00,,72,393,33,0
2026-02-28,146346009,neb02f3c0d51c,【AIアート/イラスト】ガソリンスタンドからなにか生み出せるのか。 #257,2026-02-13T05:39:01.000+09:00,2026-02-11T10:35:31.000+09:00,,15,393,57,30
2026-02-28,138334658,naece6ec6f759,自己紹介シートを作ろうぜ（インフォグラフィック一生成テンプレ）　#173,2025-12-17T17:21:49.000+09:00,2025-12-16T15:05:20.000+09:00,,73,392,22,7
2026-02-28,145477841,naa550d1a45bf,noteのタグを1万件ほど、数理モデルでコネコネしてみた話ｗ #251,2026-02-08T06:21:20.000+09:00,2026-02-05T11:19:07.000+09:00,,20,390,79,10
2026-02-28,146548052,n1cb447965e43,【プロンプトエンジニアリング】プロンプト順序が生成結果に与える影響｜観測ログと構造化テンプレ #258,2026-02-13T14:59:19.000+09:00,2026-02-12T16:43:28.000+09:00,,15,390,27,7
2026-02-28,134441984,n109b8114e303,【AIアート/イラスト】ヘッダー落ちしたけど気に入ってる1枚　第四弾 #239,2026-01-30T06:03:33.000+09:00,2025-11-16T14:19:27.000+09:00,,29,388,65,8
2026-02-28,148664016,n3a0830e2cc64,あの314文字の記事が、ちゃんと実験になった話 #276,2026-02-28T05:31:53.000+09:00,2026-02-26T21:58:49.000+09:00,,0,381,49,32
2026-02-28,136481337,nb53ceb8d62c9,【Nano Banana Pro ポートレート 無料版】ポートレートを量産するプロンプト設計ノート #147,2025-12-02T16:48:15.000+09:00,2025-12-02T11:01:58.000+09:00,,88,380,35,0
2026-02-28,144135872,n702fe66aa98d,【AIアート/イラスト】AIで「ポストカード水彩」再現してみた #240,2026-01-31T04:19:31.000+09:00,2026-01-27T10:01:36.000+09:00,,28,378,77,10
2026-02-28,138561857,nf9f691a489c6,【AIアート/イラスト】異業種ラスボス図鑑現代社会を支配する“見えない魔王” #175,2025-12-18T15:21:01.000+09:00,2025-12-18T09:30:13.000+09:00,,72,374,21,10
2026-02-28,141679409,nc7eeae4fd62a,【AIアート/イラスト】アメコミホラーアート #211,2026-01-14T05:42:21.000+09:00,2026-01-10T13:46:29.000+09:00,,45,372,53,20
2026-02-28,147738230,nbe6ef7fc6e07,OASOBI第7回・後日談｜同じワードで、世界線がいっぱい生えた件 #270,2026-02-23T05:45:16.000+09:00,2026-02-20T19:03:41.000+09:00,,5,372,52,25
2026-02-28,130108969,nc8c2db0f0a20,【AIアート/イラスト】スパイダーマン、糸が切れる。バットマン、飲みに行く。 #83,2025-10-18T06:52:43.000+09:00,2025-10-16T13:24:30.000+09:00,,133,367,14,2
2026-02-28,142844518,n8dcc1f1d0579,【AIアート/イラスト】ダブルエクスポージャーの世界観はどこまで変えれるのか。 #234,2026-01-27T06:27:18.000+09:00,2026-01-18T12:19:37.000+09:00,,32,366,54,15
2026-02-28,147227339,nea4a6e7d7e7e,V8来るで。Midjourneyが「審美眼貸して」って言うてきた #264,2026-02-19T05:42:07.000+09:00,2026-02-17T08:13:01.000+09:00,,9,366,28,18
2026-02-28,148352409,nee997e61457a,【314文字の実験】Noteのアルゴリズムをハックしたい。 #274,2026-02-26T06:09:59.000+09:00,2026-02-24T20:51:51.000+09:00,,2,364,54,48
2026-02-28,144165012,n5e5b2be5a43d,AIに「ベタやな」と一蹴された、ワイの脳内OS再起動マニュアル 6冊 #236,2026-01-28T05:41:42.000+09:00,2026-01-27T13:57:51.000+09:00,,31,361,41,9
2026-02-28,141122450,nf4b2a8e8ad77,ワイのnoteが『封印されたメモ帳』から『国際色豊かな実験場』に進化するまで #210,2026-01-13T05:52:05.000+09:00,2026-01-06T14:44:05.000+09:00,,46,355,54,14
2026-02-28,144172268,n2cb6de9b82ac,【予告｜2/1始動】呪文（プロンプト）の置き場を開墾します。 #235,2026-01-27T20:45:29.000+09:00,2026-01-27T14:57:04.000+09:00,,32,355,32,8
2026-02-28,143930274,nf08466dc09bb,"50,000view到達ログ：今日だけはドヤらせて #231",2026-01-25T21:53:19.000+09:00,2026-01-25T21:08:08.000+09:00,,34,353,37,11
2026-02-28,129626318,n280140423c90,🎃トリックオアトリート👻 -ハロウィンアートイラスト2025- #75,2025-10-12T20:53:43.000+09:00,2025-10-12T20:29:33.000+09:00,,139,347,22,2
2026-02-28,135907032,n66b83839450f,GPT-5.1 vs Gemini 3 vs Grok 4.1──三強時代の「課金の正解」はどれや？ #140,2025-11-29T04:51:32.000+09:00,2025-11-27T21:59:58.000+09:00,,91,345,25,8
2026-02-28,142707740,n3fda9e343c90,デザインのセンスを「外付け」せよ。メタプロンプトv3（Design Unit対応）への大型アップデートのお知らせ。 #217,2026-01-17T19:45:42.000+09:00,2026-01-17T14:14:41.000+09:00,,42,342,34,7
2026-02-28,132725242,n3df7eb2c83f6,【プロンプト付き】やりたい顔を“書けば作れる”ようになった。──まだ“シミ完全除去チャレンジ”は未達（笑）『顔ベース』専用プロンプト構造を公開！ #100,2025-11-03T21:03:50.000+09:00,2025-11-03T19:01:06.000+09:00,,117,341,29,2
2026-02-28,139227047,n51c3a89314e6,プレゼン作成の「苦行」、終わらせよ。社内AI × VS Code × Marpで“爆速パワポ”を作る #184,2025-12-25T05:50:10.000+09:00,2025-12-23T13:25:17.000+09:00,,65,339,28,0
2026-02-28,141928363,n7eaef3bc10e0,【AIアート/イラスト】Beyond（言葉の向こう）に置いてきた感情を、画像で。#209,2026-01-12T08:08:31.000+09:00,2026-01-12T07:24:32.000+09:00,,47,339,34,6
2026-02-28,142811994,n0b51748722e2,告知というより反省。文字だけゴリ押し記事、マニュアル作りました #219,2026-01-18T09:24:51.000+09:00,2026-01-18T08:08:50.000+09:00,,41,336,35,8
2026-02-28,143781133,n60a95ed89a82,【AIアート/イラスト】切り抜き×逆光×投影の再現 #245,2026-02-04T05:14:14.000+09:00,2026-01-24T20:54:03.000+09:00,,24,335,51,9
2026-02-28,144022108,na3689fa63d00,CONGRATULATIONS出たので全力で喜ぶ #233,2026-01-26T16:28:45.000+09:00,2026-01-26T14:16:47.000+09:00,,33,334,32,15
2026-02-28,138650193,n3bc5560c332b,人間に優しいYAML、機械に強いJSON：プロンプト運用の落とし所 #202,2026-01-06T06:20:06.000+09:00,2025-12-18T22:08:23.000+09:00,,53,331,48,9
2026-02-28,147610417,ncfabab6d1e2b,寝てもスッキリせん人へ：朝の光と朝食が効く理由 #273,2026-02-25T05:46:55.000+09:00,2026-02-19T20:51:18.000+09:00,,3,330,70,20
2026-02-28,142972686,nd2b31a38e1d0,【AIアート/イラスト】アイキャッチフレームは再現できるのか。#221,2026-01-19T18:25:43.000+09:00,2026-01-19T08:38:39.000+09:00,,40,329,20,8
2026-02-28,144582311,n303c3d8818f9,【AIアート/イラスト】水彩迷子は、妖怪に救われた #241,2026-02-01T06:00:45.000+09:00,2026-01-30T12:40:45.000+09:00,,27,329,49,13
2026-02-28,140974638,nd63df6192d8e,【感謝】正直、このハッシュタグで取れるとは思わんかったわ。 #201,2026-01-05T17:02:33.000+09:00,2026-01-05T14:39:00.000+09:00,,54,327,45,7
2026-02-28,133268598,n40175cece20c,【無料テンプレ】トークンを犠牲にして人格を得る：ペルソナプロンプト設計術。ートークンの無駄遣いから始まる、AIとの共創 #110,2025-11-10T06:03:05.000+09:00,2025-11-07T14:53:47.000+09:00,,110,326,23,2
2026-02-28,137124049,n37fcc28a1103,【保存版】「難しすぎて分からん」って言われたから、理論を捨てて“カンペ”だけ作った #178,2025-12-20T06:02:13.000+09:00,2025-12-07T08:39:25.000+09:00,,70,324,48,4
2026-02-28,140506436,ne0eebe79d622,伸びない記事を“もう一回出す”とどうなる？リライト再投稿をデータ検証 #205,2026-01-09T06:19:56.000+09:00,2026-01-02T10:51:38.000+09:00,,50,324,43,17
2026-02-28,144169925,n481763dc5907,AIに『あべこべやな』と笑われた、理屈と感情のデバッグマニュアル #238,2026-01-29T05:22:58.000+09:00,2026-01-27T14:36:53.000+09:00,,30,324,59,10
2026-02-28,143583674,n75c75b748013,【AIアート】コンセプトを最後まで追えるのか。 #228,2026-01-23T17:19:26.000+09:00,2026-01-23T13:16:21.000+09:00,,36,323,34,2
2026-02-28,142225712,n7fdf6f8905f2,【AIアート】ブランドの格好をイメージから作成できるのか。 #222,2026-01-20T05:32:23.000+09:00,2026-01-14T05:11:14.000+09:00,,39,317,32,14
2026-02-28,140687222,nd71be82fefe9,【AIアート】 ファッションチェンジ #207,2026-01-11T05:42:46.000+09:00,2026-01-03T16:41:47.000+09:00,,48,315,41,15
2026-02-28,141570971,n8ded3116a32b,ワイ的、プロンプトエンジニアリングのズル技。 ＃220,2026-01-19T04:29:54.000+09:00,2026-01-09T17:52:23.000+09:00,,40,315,15,7
2026-02-28,143312907,n416797a1f095,AIを動かすレトリック術：中学生向けにやさしく、社長を黙らせろ（2026） #227,2026-01-23T05:55:08.000+09:00,2026-01-21T14:28:04.000+09:00,,36,313,38,9
2026-02-28,137303836,n3f2b80da27cf,【保存版】Midjourneyの崩れた文字をNanoBanana Proで修正するプロンプト公開 #181,2025-12-22T05:57:12.000+09:00,2025-12-08T15:43:32.000+09:00,,68,312,47,2
2026-02-28,129104785,nbf5b6023ea85,こんなユーザーには気をつけろ！？Noteの闇、覗いちゃいました #70,2025-10-08T19:20:29.000+09:00,2025-10-08T18:56:29.000+09:00,,143,311,37,4
2026-02-28,138825460,n3f4909491005,【保存版】AIを最強の部下にする「5つの柵」。変態的プロンプト設計図（インフォグラフィック付） #182,2025-12-23T05:48:23.000+09:00,2025-12-20T10:17:13.000+09:00,,67,310,45,4
2026-02-28,148393983,ndda6aa6d3fb1,IRを読むと、裏側の配管が見える！？（noteで遊ぶコスト構造） #275,2026-02-27T05:42:54.000+09:00,2026-02-25T05:15:54.000+09:00,,1,307,36,15
2026-02-28,136703090,n5eb4318fe0fb,もうフリーテキストには戻れんかもしれん。「JSON構造プロンプト」の考え方入門 #150,2025-12-04T05:41:07.000+09:00,2025-12-03T22:59:44.000+09:00,,86,304,24,0
2026-02-28,135608538,n6bb62fafa0bd,タイトルの「番号」はもう不要？note運営をゲーム化するダッシュボード刷新メモ #186,2025-12-26T06:23:34.000+09:00,2025-11-25T15:53:09.000+09:00,,64,303,31,4
2026-02-28,129630348,n1f856521dcc6,AIを動かすレトリック術：中学生向けにわかりやすく、社長を説得せよ #78,2025-10-14T06:10:25.000+09:00,2025-10-12T21:01:15.000+09:00,,137,300,8,0
2026-02-28,129760772,n81d484e6e928,フォロワー202人達成！「KITAcore」のログプレイ、まだ途中です #77,2025-10-13T21:12:46.000+09:00,2025-10-13T20:05:56.000+09:00,,138,300,4,0
2026-02-28,137438670,ndafda6008b59,NotebookLM にワイの記事を放り込んだら、とんでもない可視化が起きた話 #163,2025-12-11T06:39:44.000+09:00,2025-12-09T16:01:02.000+09:00,,79,298,42,7
2026-02-28,136947246,necb9da5bb9af,【AIアート】都市×天気×ミニチュア。JSON構造プロンプトでどこまでジオラマ世界を組めるのか試してみた #152,2025-12-05T21:54:05.000+09:00,2025-12-05T21:09:12.000+09:00,,85,296,20,0
2026-02-28,136983992,na347d2af866a,【Nanobanana 解説】JSONプロンプトでポートレートをどこまで変えられるのか #159,2025-12-08T05:19:24.000+09:00,2025-12-06T06:37:03.000+09:00,,82,296,32,0
2026-02-28,145007619,n4c64f88ab49b,【お遊び】衆院選×日経平均：AIに「株価シナリオ」描かせてみる（当てに行かない遊び） #246,2026-02-04T07:09:53.000+09:00,2026-02-02T08:17:16.000+09:00,,24,296,20,0
2026-02-28,134933004,n6103ab79ffb4,GPT-5.1を1週間ぶっ叩くように使った正直レビュー #128,2025-11-20T08:10:11.000+09:00,2025-11-20T07:47:33.000+09:00,,100,295,34,0
2026-02-28,147801870,n1d32162cd219,【ロジック解説】データ構造から逆算したnoteタグ戦略の深淵 #271,2026-02-24T06:22:35.000+09:00,2026-02-21T08:12:52.000+09:00,,4,293,15,2
2026-02-28,132011061,ncd12f1fca6d2,自己紹介 Ver.2 ─ 60日後に見えた、自分という構造 #98,2025-11-02T05:53:42.000+09:00,2025-10-30T14:24:02.000+09:00,,118,292,46,4
2026-02-28,142885937,n15d7b3497c9e,【保存版】勇気があれば誰でもできる、効果絶大な「ユーザーを繋げる秘訣」 #224,2026-01-21T05:34:26.000+09:00,2026-01-18T17:21:49.000+09:00,,38,292,26,15
2026-02-28,143429579,n38437d0f3242,調査を「楽」にするために、AIに「プロの調査ルール」を移植してみた｜アナリスト・プロンプト #232,2026-01-26T07:00:28.000+09:00,2026-01-22T11:04:01.000+09:00,,33,291,18,0
2026-02-28,145394354,n0fb91ccbdb4e,【AIアート】捨てるのは紙か、未来か。 #247,2026-02-05T05:43:14.000+09:00,2026-02-04T19:57:42.000+09:00,,23,290,44,15
2026-02-28,141559295,n046368935947,【重要】「どうせ陳腐化する」と言った。あれは嘘だ。 #208,2026-01-12T05:49:04.000+09:00,2026-01-09T16:17:14.000+09:00,,47,288,24,4
2026-02-28,143552850,n0fdfc6b51e39,AIエージェントによる「脳内同期型」ストレージ整理術 #230,2026-01-25T06:19:14.000+09:00,2026-01-23T08:59:32.000+09:00,,34,288,36,14
2026-02-28,144596730,n0323b9955abb,「プロンプト解説」“水彩迷子”を救ったのは「妖怪」と「4つの縛り」だった。 #243,2026-02-02T05:44:45.000+09:00,2026-01-30T14:41:08.000+09:00,,26,288,19,2
